Logfile, Timestamp, Log Level, NID, Class, Output1, Output2
22-04-15,"11:37:13.473",,INFO,[1000000007744031],lop.AbstractLopService,Time taken (LOP:getAvailability): 9931 ms ,,,,,
22-04-15,"11:37:17.983",,INFO,[1000000007744031],lop.AbstractLopService,Time taken (LOP:getAvailability): 4503 ms ,,,,,
22-04-15,"11:37:14.338",,INFO,[1000000007744032],lop.AbstractLopService,Time taken (LOP:getAvailability): 10166 ms ,,,,,
22-04-15,"11:37:24.796",,INFO,[1000000007744032],lop.AbstractLopService,Time taken (LOP:getAvailability): 10453 ms ,,,,,
22-04-15,"11:37:16.664",,INFO,[1000000007744033],lop.AbstractLopService,Time taken (LOP:getAvailability): 3678 ms ,,,,,
22-04-15,"11:37:26.630",,INFO,[1000000007744033],lop.AbstractLopService,Time taken (LOP:getAvailability): 9957 ms ,,,,,
22-04-15,"11:37:14.319",,INFO,[1000000007744034],lop.AbstractLopService,Time taken (LOP:getAvailability): 10155 ms ,,,,,
22-04-15,"11:37:17.996",,INFO,[1000000007744034],lop.AbstractLopService,Time taken (LOP:getAvailability): 3670 ms ,,,,,
22-04-15,"11:37:15.231",,INFO,[1000000007744035],lop.AbstractLopService,Time taken (LOP:getAvailability): 10402 ms ,,,,,
22-04-15,"11:37:26.073",,INFO,[1000000007744035],lop.AbstractLopService,Time taken (LOP:getAvailability): 10813 ms ,,,,,
22-04-15,"11:37:16.598",,INFO,[1000000007744036],lop.AbstractLopService,Time taken (LOP:getAvailability): 3558 ms ,,,,,
22-04-15,"11:37:26.523",,INFO,[1000000007744036],lop.AbstractLopService,Time taken (LOP:getAvailability): 9920 ms ,,,,,
22-04-15,"11:37:25.024",,INFO,[1000000007744037],lop.AbstractLopService,Time taken (LOP:getAvailability): 10263 ms ,,,,,
22-04-15,"11:37:28.883",,INFO,[1000000007744037],lop.AbstractLopService,Time taken (LOP:getAvailability): 3851 ms ,,,,,
22-04-15,"11:37:17.946",,INFO,[1000000007744038],lop.AbstractLopService,Time taken (LOP:getAvailability): 4258 ms ,,,,,
22-04-15,"11:37:27.975",,INFO,[1000000007744038],lop.AbstractLopService,Time taken (LOP:getAvailability): 10022 ms ,,,,,
22-04-15,"11:37:15.941",,INFO,[1000000007744039],lop.AbstractLopService,Time taken (LOP:getAvailability): 2870 ms ,,,,,
